sector,name,url
Governance & Administration,"Land Revenue Department, Kerala",https://lrd.kerala.gov.in/
Governance & Administration,Gaurela-Pendra-Marwahi,https://gaurela-pendra-marwahi.cg.gov.in/
Governance & Administration,Pandhurna,
Governance & Administration,Indira Gandhi National Centre for the Arts (IGNCA),https://ignca.gov.in/
Governance & Administration,Meridian Conference 2024,https://meridian2024.gov.in/
Governance & Administration,"Directorate of Statistics, Punjab",https://esopb.gov.in/
Governance & Administration,"SWAGAT (State Wide Attention on Grievances by Application of Technology) System, Gujarat",https://swagat.gujarat.gov.in/
Governance & Administration,Patna Municipal Corporation,https://www.pmc.bihar.gov.in/
Governance & Administration,"e-Monitoring - Service Level Agreement, Delhi",https://esla.delhi.gov.in/
Governance & Administration,"Public Grievances Division, Punjab Police, Punjab",https://pgd.punjabpolice.gov.in/
Governance & Administration,"Akola Police, Maharashtra",https://akolapolice.gov.in/
Governance & Administration,"Rajasthan Single Sign On (One Digital Identity for all Applications), Rajasthan",https://sso.rajasthan.gov.in/
Governance & Administration,"Cooperation Department, Telangana",https://cooperation.telangana.gov.in/
Governance & Administration,"Directorate of Census Operations, Tamil Nadu",https://tn.census.gov.in/
Governance & Administration,"Inner Line Permit Management System, Arunachal Pradesh",
Governance & Administration,Andhra Pradesh Public Service Commission,https://psc.ap.gov.in/
Governance & Administration,"Rajkot District Panchayat, Gujarat",https://rajkotdp.gujarat.gov.in/
Governance & Administration,"PARAKH - Basic Services and Amenities Management System, Madhya Pradesh",
Governance & Administration,"Panchkula Metropolitan Development Authority, Haryana",https://pmdahry.org.in/
Governance & Administration,"Karnataka Information Commission, Karnataka",https://www.kic.gov.in/
Governance & Administration,Kekri,https://kekri.rajasthan.gov.in/
Governance & Administration,Satna Municipal Corporation,
Governance & Administration,"Integrated Online Junction on Net for Decentralised District Planning (iOjN 4 Planning), Gujarat",https://iojn.guj.nic.in/
Governance & Administration,Vijayanagara,https://vijayanagara.nic.in/
Governance & Administration,Murwara - Katni Municipal Corporation,https://www.kmckatni.org/
Governance & Administration,Bihar Government Servant Grievance Redressal System,https://sevasamadhan.bihar.gov.in/
Governance & Administration,"National Generic Document Registration System, Tripura",https://ngdrs.tripura.gov.in/NGDRS_TR/Users/welcomenote
Governance & Administration,"Kerala Social Security Mission, Kerala",https://socialsecuritymission.gov.in/
Governance & Administration,"Ahmedabad Urban Development Authority (AUDA), Gujarat",https://www.auda.org.in/
Governance & Administration,Tirupati,https://tirupati.ap.gov.in/
Governance & Administration,Hamirpur,https://hphamirpur.nic.in/
Governance & Administration,"e-Procurement System, Bihar",https://eproc2.bihar.gov.in/
Governance & Administration,"Directorate of ICT and e-Governance, Gujarat",https://directorit.gujarat.gov.in/
Governance & Administration,"Any RoR - Land Record Details, Gujarat",https://anyror.gujarat.gov.in/
Governance & Administration,"Kapurthala Police, Punjab",https://kapurthalapolice.gov.in/
Governance & Administration,Data Governance Quality Index,https://dgqi.gov.in/
Governance & Administration,"Munger Division, Bihar",https://mungerdivision.bih.nic.in/
Governance & Administration,"Odisha State Wide Area Network (OSWAN), Odisha",https://www.oswan.gov.in/
Governance & Administration,Kerala Gazette,
Governance & Administration,"State Disaster Management Authority, Shillong, Meghalaya",https://msdma.gov.in/
Governance & Administration,"Gandhinagar District Panchayat, Gujarat",https://gandhinagardp.gujarat.gov.in/
Governance & Administration,"Tamil Nadu State Disaster Management Authority (TNSDMA), Tamil Nadu",https://tnsdma.tn.gov.in/
Governance & Administration,"Online Property Tax Management System, Jhansi, Uttar Pradesh",https://www.jhansipropertytax.com/
Governance & Administration,Republic Day Celebrations,https://republicday.nic.in/
Governance & Administration,Jiyo Parsi Scheme Portal,https://jiyoparsi.minorityaffairs.gov.in/
Governance & Administration,"Tamil Nadu eSevai Portal, Tamil Nadu",https://www.tnesevai.tn.gov.in/
Governance & Administration,"Directorate of Evaluation, Nagaland",https://evaluation.nagaland.gov.in/
Governance & Administration,Bihar State Coordination Portal,https://brs.bihar.gov.in/
Governance & Administration,Soreng,https://soreng.nic.in/
Governance & Administration,Manendragarh-Chirmiri-Bharatpur(M C B),
Governance & Administration,"Civil Sub-Division, Vairengte, Mizoram",
Governance & Administration,Centralised Public Grievance Redress and Monitoring System,https://pgportal.gov.in/
Governance & Administration,"Commissioner, Sagar Division, Madhya Pradesh",https://sagardivisionmp.nic.in/
Governance & Administration,Blog (MyGov),https://blog.mygov.in/
Governance & Administration,Jodhpur (Gramin),
Governance & Administration,"Directorate of Sainik Welfare, Assam",https://directoratesainikwelfare.assam.gov.in/
Governance & Administration,"Right to Information (RTI), Meghalaya",https://megrti.gov.in/
Governance & Administration,"Economics & Statistics Department, Kerala",https://www.ecostat.kerala.gov.in/
Governance & Administration,eGreetings Portal,https://egreetings.gov.in/
Governance & Administration,"Directorate of Economics and Statistics, Bihar",https://dse.bihar.gov.in/
Governance & Administration,"SAMARPAN, A Unique Volunteer Programme, Haryana",
Governance & Administration,Anupgarh,https://anupgarh.rajasthan.gov.in/
Governance & Administration,"Odisha Police, Odisha",https://odishapolice.gov.in/
Governance & Administration,"The Meghalaya Residents Safety and Security Act, 2016, Meghalaya",https://megrssa.nic.in/
Governance & Administration,Delhi Consumer's Co-operative Wholesale Store Ltd.,https://dccws.delhi.gov.in/
Governance & Administration,Delhi Parks and Gardens Society,https://dpgs.delhi.gov.in/
Governance & Administration,"Tribal Development Commissionerate, Maharashtra",
Governance & Administration,"e-Gazette, Chandigarh",https://egazette.chd.gov.in/
Governance & Administration,Nadia,https://nadia.gov.in/
Governance & Administration,"Sainik Welfare Department, Telangana",
Governance & Administration,"Welfare and Cess Commissioner, Bhubaneswar, Odisha",
Governance & Administration,"State Public Service Agency, Madhya Pradesh",https://mpedistrict.gov.in/
Governance & Administration,"Amlarem Civil Sub-Division, Meghalaya",https://amlarem.gov.in/
Governance & Administration,Webcast of Hon'ble Finance Minister's Presentation of Union Budget in the Parliament,https://budgetlive.nic.in/
Governance & Administration,"Property Return System, Ladakh",
Governance & Administration,Jalandhar Development Authority,https://www.jda.gov.in/en
Governance & Administration,National e-Governance Service Delivery Assessment (NeSDA),
Governance & Administration,"e-Municipality Services, Odisha",
Governance & Administration,Greater Mumbai Municipal Corporation,https://dm.mcgm.gov.in/
Governance & Administration,"Right to Information (RTI), Goa",https://rti.goa.gov.in/
Governance & Administration,"Directorate of Municipal Administration, Karnataka",
Governance & Administration,"J&K Institute of Management Public Administration & Rural Development, Jammu and Kashmir",https://www.jkimpa.nic.in/
Governance & Administration,TRACES - TDS (Tax Deducted at Source) Reconciliation Analysis and Correction Enabling System,https://www.tdscpc.gov.in/
Governance & Administration,eGazette of India,https://egazette.gov.in/
Governance & Administration,"Rishra Municipality, West Bengal",https://rishramunicipality.org/
Governance & Administration,Telangana Legislative Council,https://legislature.telangana.gov.in/
Governance & Administration,"National Water Academy, Pune, Maharashtra",
Governance & Administration,"Parivar Pehchan Patra Yojna, Haryana",https://meraparivar.haryana.gov.in/
Governance & Administration,Official Portal of Sikkim Government,https://sikkim.gov.in/
Governance & Administration,"Directorate of Pension Provident Fund and Insurance (DoPPFI), Madhya Pradesh",https://www.pension.mp.gov.in/
Governance & Administration,Neem Ka Thana,https://neemkathana.rajasthan.gov.in/
Governance & Administration,"Legislative Assembly, Odisha",https://odishaassembly.nic.in/
Governance & Administration,"Sohra Civil Sub-Division, East Khasi Hills District, Meghalaya",https://sohra.gov.in/
Governance & Administration,"Shahid Bhagat Singh Nagar Police, Punjab",https://sbsnagar.punjabpolice.gov.in/
Governance & Administration,"Goa Online Services, Goa",https://goaonline.gov.in/
Governance & Administration,"Department of General Administration and Public Grievance, Odisha",https://janasunani.odisha.gov.in/
Governance & Administration,Durg Municipal Corporation,
Governance & Administration,Aurangabad,https://aurangabad.bih.nic.in/
Governance & Administration,Pledge (MyGov),https://pledge.mygov.in/
Governance & Administration,"Online RTI Information System, Jammu & Kashmir",https://rtionline.jk.gov.in/
Governance & Administration,Portal for correction of incorrect entries in the digitized Jamabandi register (PARIMARJAN),https://parimarjan.bihar.gov.in/
Governance & Administration,Palnadu,https://palnadu.ap.gov.in/
Governance & Administration,Resident Portal for Online Aadhaar Services by UIDAI,https://resident.uidai.gov.in/
Governance & Administration,"Jammu and Kashmir Police, Jammu and Kashmir",https://jkpolice.gov.in/
Governance & Administration,"Mantralaya Visitor Pass Management System, Maharashtra",
Governance & Administration,"State Coordinator of National Registration (NRC), Assam",https://nrcassam.nic.in/
Governance & Administration,"Directorate of Census Operations, Gujarat",https://gujarat.census.gov.in/
Governance & Administration,"Maharashtra State Electricity Distribution Co. Ltd., Maharashtra",https://www.mahadiscom.in/
Governance & Administration,PMEvents,https://pmevents.ncog.gov.in/
Governance & Administration,Karbi Anglong,https://karbianglong.gov.in/
Governance & Administration,"e-Cabinet, Uttarakhand",https://emantrimandal.uk.gov.in/
Governance & Administration,"Patna Division, Bihar",https://patnadivision.bih.nic.in/
Governance & Administration,CORE Dashboard - CM Office Real-Time Executive Dashboard,https://core.ap.gov.in/CMDashBoard/Index.aspx
Governance & Administration,"Mera Ghar Mere Naam, Punjab",https://abadirecords.punjab.gov.in/
Governance & Administration,"Online Building Permission System, Puducherry",https://obps.py.gov.in/
Governance & Administration,"Police Commissionerate Jalandhar, Punjab",https://jalandharcity.punjabpolice.gov.in/
Governance & Administration,Saitual,
Governance & Administration,"Integrated Examination Management System &#40;iExaMS&#41;, Kerala",https://sslcexam.kerala.gov.in/
Governance & Administration,"e-District, Manipur",https://eservicesmanipur.gov.in/
Governance & Administration,"Lokayukta, Arunachal Pradesh",https://lokayukta.arunachal.gov.in/
Governance & Administration,RTI applications/First Appeals to Central Government Organisations (RTI Online),https://rtionline.gov.in/
Governance & Administration,"Online Registration of Marriage, Goa",https://reg.goa.gov.in/
Governance & Administration,Jalgaon Municipal Corporation,
Governance & Administration,"The Ladakh Gazette, Ladakh",https://egazette.ladakh.gov.in/
Governance & Administration,Varanasi,https://varanasi.nic.in/
Governance & Administration,"East Khasi Hills District Police, Shillong, Meghalaya",https://shillongpolice.gov.in/
Governance & Administration,"Online RTI Portal, Jharkhand",https://rti.jharkhand.gov.in/
Governance & Administration,"Portal for Single Windeows System for Licensing (LicenseSoft), Puducherry",https://swscollectorate.py.gov.in/
Governance & Administration,"Khanna Police, Punjab",https://khanna.punjabpolice.gov.in/
Governance & Administration,"Itanagar Capital Complex, Arunachal Pradesh",https://itanagar.nic.in/
Governance & Administration,"Puri Konark Development Authority (PKDA), Odisha",https://pkdapuri.nic.in/
Governance & Administration,"Panchayat Raj and Rural Development, Andhra Pradesh",https://appanchayats.ap.gov.in/
Governance & Administration,"Civil Defence, Home Guards, Maharashtra",https://maharashtracdhg.gov.in/
Governance & Administration,"Cooperative Department, Ladakh",https://ladakh.nic.in/cooperative
Governance & Administration,Parvathipuram Manyam,https://parvathipurammanyam.ap.gov.in/
Governance & Administration,Jagdalpur Municipal Corporation,https://nagarnigamjagdalpur.in/
Governance & Administration,"eProcurement System, Punjab",https://eproc.punjab.gov.in/
Governance & Administration,"Mizoram House - New Delhi, Mizoram",https://mizoramhouse.nic.in/
Governance & Administration,Bhulekh - Land Records Web Portal of Odisha,https://bhulekh.ori.nic.in/
Governance & Administration,Dr. B.R. Ambedkar Konaseema,https://konaseema.ap.gov.in/
Governance & Administration,"Karnataka Public Procurement Portal, Karnataka",https://eproc.karnataka.gov.in/
Governance & Administration,Chumoukedima,https://chumoukedima.nic.in/
Governance & Administration,"Chief Commissioner of Land Administration (CCLA), Andhra Pradesh",https://ccla.ap.gov.in/
Governance & Administration,"Directorate of Economics and Statistics, Jammu and Kashmir",https://ecostatjk.nic.in/
